isbn13,authors,categories,thumbnail,description,published_year,average_rating,title_subtitle,tagged_desc,anger,disgust,fear,joy,neutral,sadness,surprise
9780571125296,Tom Stoppard,Drama,http://books.google.com/books/content?id=LNy0n77P2eYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A tie-in edition to the upcoming Broadway revival of Tom Stoppard's extraordinary play about love and marriage--the work that has been called ""the most moving play"" (""The New York Times"") he has ever written.",1984.0,3.94,The Real Thing:A Play,"9780571125296 A tie-in edition to the upcoming Broadway revival of Tom Stoppard's extraordinary play about love and marriage--the work that has been called ""the most moving play"" (""The New York Times"") he has ever written.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.8253979086875916,0.5494771003723145,0.11169012635946274,0.1050298810005188
9780756403256,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=i-r-vQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents a collection of original stories of the land of Valdemar, featuring contributions by Tanya Huff, Mickey Zucker Reichert, Fiona Patton, Judith Tarr, and Rosemary Edghill, as well as a novella by Mercedes Lackey.",2005.0,3.86,Crossroads and Other Tales of Valdemar,"9780756403256 Presents a collection of original stories of the land of Valdemar, featuring contributions by Tanya Huff, Mickey Zucker Reichert, Fiona Patton, Judith Tarr, and Rosemary Edghill, as well as a novella by Mercedes Lackey.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.4776885211467743,0.5494771003723145,0.11169012635946274,0.07876547425985336
9780786808397,Julie Aigner-Clark,Juvenile Fiction,http://books.google.com/books/content?id=qut8tQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Introduce your baby to birds, cats, dogs, and babies through fine art, illustration, and photographs. These books are a rare opportunity to exopse little ones to a range of images on a single subject, from simple child's drawings and abstract art to playful photos. A brief text accompanies each image, introducing baby to some basic -- and sometimes playful -- information about the subjects.",2002.0,3.81,Baby Einstein: Dogs,"9780786808397 Introduce your baby to birds, cats, dogs, and babies through fine art, illustration, and photographs. These books are a rare opportunity to exopse little ones to a range of images on a single subject, from simple child's drawings and abstract art to playful photos. A brief text accompanies each image, introducing baby to some basic -- and sometimes playful -- information about the subjects.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.6458102464675903,0.6443179845809937,0.11169012635946274,0.07876547425985336
9780452277243,Joyce Carol Oates,Fiction,http://books.google.com/books/content?id=UqbTsoto9QQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Follows a young woman from her early life on the run with her mother to her involvement with a cult and her struggle to free herself of its influence over her,1998.0,3.39,Man Crazy:A Novel,9780452277243 Follows a young woman from her early life on the run with her mother to her involvement with a cult and her struggle to free herself of its influence over her,0.0514126792550087,0.3264995813369751,0.4233156442642212,0.007991284132003784,0.13725422322750092,0.047975584864616394,0.005551000591367483
9780140283365,Franz Kafka;Malcolm Pasley,Fiction,http://books.google.com/books/content?id=SvqhAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Startling and bizarre, Kafka's masterpiece tells the story of a young man who becomes an object of disgrace to his family, an outsider in his own home, and a quintessentially alienated man. Part of Penguin's Great Books of the 20th Century series.",2000.0,3.8,The Metamorphosis and Other Stories,"9780140283365 Startling and bizarre, Kafka's masterpiece tells the story of a young man who becomes an object of disgrace to his family, an outsider in his own home, and a quintessentially alienated man. Part of Penguin's Great Books of the 20th Century series.",0.06413356214761734,0.7830067276954651,0.087864451110363,0.05217798426747322,0.8118714094161987,0.11169012635946274,0.09886232763528824
9780345475732,James Luceno,Fiction,http://books.google.com/books/content?id=_g7TCwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Obi-Wan Kenobi and Anakin Skywalker embark on a mission to uncover the wearabouts of the evil Sith Lord, Darth Sidious, only to become trapped in a labyrinthine web of lies, betrayal, and intrigue.",2005.0,3.84,Star Wars:Labyrinth of Evil,"9780345475732 Obi-Wan Kenobi and Anakin Skywalker embark on a mission to uncover the wearabouts of the evil Sith Lord, Darth Sidious, only to become trapped in a labyrinthine web of lies, betrayal, and intrigue.",0.0751296654343605,0.1040065810084343,0.30216073989868164,0.04056438058614731,0.5494771003723145,0.1284370720386505,0.07876547425985336
9780060587031,Neil Gaiman,Juvenile Fiction,http://books.google.com/books/content?id=6EqMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""I'll swap you my dad,"" I said. ""Oh-oh,"" said my little sister. What if you wanted your best friend's two goldfish so much that you'd swap anything for them, even your father? What if your mother came home and found out what you'd done?",2006.0,4.03,The Day I Swapped My Dad for Two Goldfish,"9780060587031 ""I'll swap you my dad,"" I said. ""Oh-oh,"" said my little sister. What if you wanted your best friend's two goldfish so much that you'd swap anything for them, even your father? What if your mother came home and found out what you'd done?",0.5582448244094849,0.05999458581209183,0.17469315230846405,0.0163132231682539,0.8509819507598877,0.03671029582619667,0.7335449457168579
9780689848827,Cynthia Rylant,Juvenile Fiction,http://books.google.com/books/content?id=u_ZPY9VBJA8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Pandora the cat becomes a lighthouse keeper and saves the life of Seabold the dog, and together the two of them create a family with three young mice rescued from the sea.",2003.0,4.18,The Storm,"9780689848827 Pandora the cat becomes a lighthouse keeper and saves the life of Seabold the dog, and together the two of them create a family with three young mice rescued from the sea.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.32123133540153503,0.6308756470680237,0.11169012635946274,0.07876547425985336
9780465017744,Terry Eagleton,Literary Collections,http://books.google.com/books/content?id=aJiNswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As heralded everywhere from NPR to the pages of the New York Times Magazine, a new era is underway in our colleges and universities: after a lengthy tenure, the dominance of postmodern theory has come to an end. In this timely and topical book, the legendary Terry Eagleton (""one of [our] best-known public intellectuals.""-Boston Globe) traces the rise and fall of these ideas from the 1960s through the 1990s, candidly assessing the resultant gains and losses. What's needed now, After Theory argues, is a return to the big questions and grand narratives. Today's global politics demand we pay attention to a range of topics that have gone ignored by the academy and public alike, from fundamentalism to objectivity, religion to ethics. Fresh, provocative, and consistently engaging, Eagleton's latest salvo will challenge everyone looking to better grasp the state of the world.",2004.0,3.83,After Theory,"9780465017744 As heralded everywhere from NPR to the pages of the New York Times Magazine, a new era is underway in our colleges and universities: after a lengthy tenure, the dominance of postmodern theory has come to an end. In this timely and topical book, the legendary Terry Eagleton (""one of [our] best-known public intellectuals.""-Boston Globe) traces the rise and fall of these ideas from the 1960s through the 1990s, candidly assessing the resultant gains and losses. What's needed now, After Theory argues, is a return to the big questions and grand narratives. Today's global politics demand we pay attention to a range of topics that have gone ignored by the academy and public alike, from fundamentalism to objectivity, religion to ethics. Fresh, provocative, and consistently engaging, Eagleton's latest salvo will challenge everyone looking to better grasp the state of the world.",0.1815921664237976,0.1040065810084343,0.05136275663971901,0.4943406581878662,0.9555016756057739,0.11169012635946274,0.11494787782430649
9780064409902,Cynthia Rylant;Jim LaMarche,Juvenile Fiction,http://books.google.com/books/content?id=YUQMAXdqvhgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After grasshoppers ruin the crops, eight-year-old Laura Ingalls and her family leave Plum Creek and move to Burr Oak, Iowa, where they experience life in a small town and help manage a hotel. Reprint.",2004.0,4.04,Old Town in the Green Groves:Laura Ingalls Wilder's Lost Little House Years,"9780064409902 After grasshoppers ruin the crops, eight-year-old Laura Ingalls and her family leave Plum Creek and move to Burr Oak, Iowa, where they experience life in a small town and help manage a hotel. Reprint.",0.06413356214761734,0.10730258375406265,0.05136275663971901,0.25507086515426636,0.9503573775291443,0.11169012635946274,0.07876547425985336
9780781731836,Benjamin J. Sadock;Virginia A. Sadock,Medical,http://books.google.com/books/content?id=YX5mQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The best-selling general psychiatry text since 1972, Kaplan and Sadock's Synopsis of Psychiatry is now in its thoroughly updated Ninth Edition. This complete, concise overview of the entire field of psychiatry is a staple board review text for psychiatry residents and is popular with a broad range of students in medicine, clinical psychology, social work, and occupational therapy. This edition includes new chapters on health care delivery systems and end-of-life care and palliative medicine. Coverage of psychotropic drugs and neuropsychiatric foundations of biological psychiatry has been significantly updated. The book is DSM-IV-TR compatible and replete with case studies and tables, including ICD-10 diagnostic coding tables.",2003.0,4.2,Kaplan & Sadock's Synopsis of Psychiatry:Behavioral Sciences/clinical Psychiatry,"9780781731836 The best-selling general psychiatry text since 1972, Kaplan and Sadock's Synopsis of Psychiatry is now in its thoroughly updated Ninth Edition. This complete, concise overview of the entire field of psychiatry is a staple board review text for psychiatry residents and is popular with a broad range of students in medicine, clinical psychology, social work, and occupational therapy. This edition includes new chapters on health care delivery systems and end-of-life care and palliative medicine. Coverage of psychotropic drugs and neuropsychiatric foundations of biological psychiatry has been significantly updated. The book is DSM-IV-TR compatible and replete with case studies and tables, including ICD-10 diagnostic coding tables.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.04056438058614731,0.9540911316871643,0.11169012635946274,0.07876547425985336
9781595821065,Hideyuki Kikuchi;Yoshitaka Amano,Comics & Graphic Novels,http://books.google.com/books/content?id=sohKtgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Granny Viper is a ""people finder,"" a searcher for lost souls along the roads of a forbidding wasteland. Her latest mission: the safe return of a young woman named Tae, kidnapped eight years ago by vampire Nobility and held in Castle Gradinia on the Frontier's far border. But rescuing Tae is only half the battle--Viper knows she and the girl can't cross the formidable expanse to the town of Barnabas alone. After making the fatal mistake of hiring the mercenary Bullow Brothers to help her, Granny turns to the legendary Vampire Hunter D for salvation. As they traverse the bleak desert between the Inner and Outer Frontier, the two women and D find themselves in a race for their lives. And they soon discover how cruel the desert is--and how very ruthless the Bullow Brothers are . . . * Features six illustrations by the renowned Yoshitaka Amano, illustrator of Neil Gaiman's Sandman: The Dream Hunters.",2006.0,4.11,Vampire Hunter D Volume 6: Pilgrimage of the Sacred,"9781595821065 Granny Viper is a ""people finder,"" a searcher for lost souls along the roads of a forbidding wasteland. Her latest mission: the safe return of a young woman named Tae, kidnapped eight years ago by vampire Nobility and held in Castle Gradinia on the Frontier's far border. But rescuing Tae is only half the battle--Viper knows she and the girl can't cross the formidable expanse to the town of Barnabas alone. After making the fatal mistake of hiring the mercenary Bullow Brothers to help her, Granny turns to the legendary Vampire Hunter D for salvation. As they traverse the bleak desert between the Inner and Outer Frontier, the two women and D find themselves in a race for their lives. And they soon discover how cruel the desert is--and how very ruthless the Bullow Brothers are . . . * Features six illustrations by the renowned Yoshitaka Amano, illustrator of Neil Gaiman's Sandman: The Dream Hunters.",0.731264054775238,0.2222457379102707,0.7027425765991211,0.8445934057235718,0.7355698347091675,0.7879703640937805,0.0855739489197731
9781569755662,Gabrielle Euvino,Foreign Language Study,http://books.google.com/books/content?id=tSfmBQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"GET D!RTY Next time you’re traveling or just chattin’ in Italian with your friends, drop the textbook formality and bust out with expressions they never teach you in school, including: *Cool slang *Funny insults *Explicit sex terms *Raw swear words Dirty Italian teaches the casual expressions heard every day on the streets of Italy: What's up? Come va? He's a real hottie. Lui è proprio un figo. This pizza's awesome! Questa pizza è buonissima! I'm totally wasted. Soo sbronzo. I gotta piss. Devo pisciare. Hey ref, you're an asshole! Arbitro cornuto! Wanna do it doggy-style? Lo facciamo alla pecorina?",2006.0,4.04,"Dirty Italian:Everyday Slang from ""What's Up?"" to ""F*%# Off!""","9781569755662 GET D!RTY Next time you’re traveling or just chattin’ in Italian with your friends, drop the textbook formality and bust out with expressions they never teach you in school, including: *Cool slang *Funny insults *Explicit sex terms *Raw swear words Dirty Italian teaches the casual expressions heard every day on the streets of Italy: What's up? Come va? He's a real hottie. Lui è proprio un figo. This pizza's awesome! Questa pizza è buonissima! I'm totally wasted. Soo sbronzo. I gotta piss. Devo pisciare. Hey ref, you're an asshole! Arbitro cornuto! Wanna do it doggy-style? Lo facciamo alla pecorina?",0.7867348790168762,0.36205756664276123,0.05019591748714447,0.43933629989624023,0.9113182425498962,0.6443538069725037,0.2035941630601883
9780140437508,Jerome Klapka Jerome,Fiction,http://books.google.com/books/content?id=DUXWxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When J. the narrator, George, Harris and Montmorency the dog set off on their hilarious misadventures, they can hardly predict the troubles that lie ahead with tow-ropes, unreliable weather-forecasts, imaginary illnesses, butter pats and tins of pineapple chunks. Denounced as vulgar by the literary establishment, Three Men in a Boat nevertheless caught the spirit of the times. The expansion of education and the increase in office workers created a new mass readership, and Jerome's book was especially popular among the 'clerking classes' who longed to be 'free from that fretful haste, that vehement striving, that is every day becoming more and more the bane of nineteenth-century life.' So popular did it prove that Jerome reunited his heroes for a bicycle tour of Germany. Despite some sharp, and with hindsight, prophetic observations of the country, Three Men on the Bummel describes an equally picaresque journey constrained only 'by the necessity of getting back within a given time to the point from which one started'.",1999.0,4.09,Three Men in a Boat:To Say Nothing of the Dog! & Three Men on the Bummel,"9780140437508 When J. the narrator, George, Harris and Montmorency the dog set off on their hilarious misadventures, they can hardly predict the troubles that lie ahead with tow-ropes, unreliable weather-forecasts, imaginary illnesses, butter pats and tins of pineapple chunks. Denounced as vulgar by the literary establishment, Three Men in a Boat nevertheless caught the spirit of the times. The expansion of education and the increase in office workers created a new mass readership, and Jerome's book was especially popular among the 'clerking classes' who longed to be 'free from that fretful haste, that vehement striving, that is every day becoming more and more the bane of nineteenth-century life.' So popular did it prove that Jerome reunited his heroes for a bicycle tour of Germany. Despite some sharp, and with hindsight, prophetic observations of the country, Three Men on the Bummel describes an equally picaresque journey constrained only 'by the necessity of getting back within a given time to the point from which one started'.",0.16825875639915466,0.9753202795982361,0.7903538346290588,0.3265269994735718,0.7973727583885193,0.11169012635946274,0.3029889762401581
9780060899226,Anthony Bourdain,Biography & Autobiography,http://books.google.com/books/content?id=bxLbZ2kGddIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A deliciously funny, delectably shocking banquet of wild-but-true tales of life in the culinary trade from Chef Anthony Bourdain, laying out his more than a quarter-century of drugs, sex, and haute cuisine—now with all-new, never-before-published material",2007.0,4.06,Kitchen Confidential Updated Ed:Adventures in the Culinary Underbelly,"9780060899226 A deliciously funny, delectably shocking banquet of wild-but-true tales of life in the culinary trade from Chef Anthony Bourdain, laying out his more than a quarter-century of drugs, sex, and haute cuisine—now with all-new, never-before-published material",0.008422283455729485,0.027319977059960365,0.106312595307827,0.38660928606987,0.03291196748614311,0.008599036373198032,0.4298247694969177
9781401212223,Bill Willingham;Matthew Sturges;Tony Akins;Andrew Pepoy,Comics & Graphic Novels,http://books.google.com/books/content?id=OI-JAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After earning a fortune by cashing in on his own legend, Little Jack Horner--a.k.a. Jack B. Nimble, a.k.a. Jack the Giant Killer--is stripped of his wealth, banished from Fabletown, and tossed into a gulag filled with other renegade fables.",2007.0,3.58,Jack of Fables:The (nearly) Great Escape,"9781401212223 After earning a fortune by cashing in on his own legend, Little Jack Horner--a.k.a. Jack B. Nimble, a.k.a. Jack the Giant Killer--is stripped of his wealth, banished from Fabletown, and tossed into a gulag filled with other renegade fables.",0.20118805766105652,0.19517749547958374,0.14315971732139587,0.7747246026992798,0.8603214025497437,0.350923091173172,0.23845352232456207
9780743437493,Stephen King,Fiction,http://books.google.com/books/content?id=vUZoxITGufkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Jack Torrance sees his stint as winter caretaker of a Colorado hotel as a way back from failure, his wife sees it as a chance to preserve their family, and their five-year-old son sees the evil waiting just for them, as they journey into a world in which old horrors come to life to destroy the living. Reprint.",2002.0,4.21,The Shining,"9780743437493 Jack Torrance sees his stint as winter caretaker of a Colorado hotel as a way back from failure, his wife sees it as a chance to preserve their family, and their five-year-old son sees the evil waiting just for them, as they journey into a world in which old horrors come to life to destroy the living. Reprint.",0.07312111556529999,0.4098883271217346,0.3487626910209656,0.04056438058614731,0.9503573775291443,0.11169012635946274,0.07876547425985336
9780142003442,Garrison Keillor,Poetry,http://books.google.com/books/content?id=fqmLDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The popular radio show host showcases some of his favorite poems, including the work of Emily Dickinson, Walt Whitman, Robert Frost, Charles Bukowski, Donald Hall, Billy Collins, Robert Bly, and Sharon Olds, among others. Reprint.",2003.0,4.18,Good Poems,"9780142003442 The popular radio show host showcases some of his favorite poems, including the work of Emily Dickinson, Walt Whitman, Robert Frost, Charles Bukowski, Donald Hall, Billy Collins, Robert Bly, and Sharon Olds, among others. Reprint.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.21005330979824066,0.9503573775291443,0.11169012635946274,0.07876547425985336
9781414305776,Tim F. LaHaye;Jerry B. Jenkins,Fiction,http://books.google.com/books/content?id=mIW6HAbUDLMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The second prequel traces the rise of the Antichrist and the journey of the main characters--including Rayford, Chloe, and Buck--toward the Rapture where the seven-year Tribulation awaits them.",2005.0,4.11,The Regime:Evil Advances : Before They Were Left Behind,"9781414305776 The second prequel traces the rise of the Antichrist and the journey of the main characters--including Rayford, Chloe, and Buck--toward the Rapture where the seven-year Tribulation awaits them.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.04056438058614731,0.912885308265686,0.11169012635946274,0.07876547425985336
9780192807267,Voltaire,Fiction,http://books.google.com/books/content?id=zxJGB-_Y3Y4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Candide is the most famous of Voltaire's 'philosophical tales', in which he combined witty improbabilities with the sanest of good sense. This edition includes four other prose tales - Micromegas, Zadig, The Ing--ecirc--;nu, and The White Bull - and a verse tale based on Chaucer's The Wife of Bath's Tale,: What Pleases the Ladies. - ;'If this is the best of all possible worlds, then what must the others be like?' Young Candide is tossed on a hilarious tide of misfortune, experiencing the full horror and injustice of this 'best of all possible worlds' - the Old and the New - before finally accepting that his old philosophy tutor Dr Pangloss has got it all wrong. There are no grounds for his daft theory of Optimism. Yet life goes on. We must cultivate our garden, for there is certainly room for improvement. Candide is the most famous of Voltaire's 'philosophical tales', in which he combined witty improbabilities with the sanest of good sense. First published in 1759, it was an instant bestseller and has come to be regarded as one of the key texts of the Enlightenment. What Candide does for chivalric romance, the other tales in this selection - Micromegas, Zadig, The Ingenu, and The White Bull - do for science fiction, the Oriental tale, the sentimental novel, and the Old Testament. This new edition also includes a verse tale based on Chaucer's The Wife of Bath's Tale, in which we discover that most elusive of secrets: What Pleases the Ladies. -",2006.0,3.94,Candide and Other Stories,"9780192807267 Candide is the most famous of Voltaire's 'philosophical tales', in which he combined witty improbabilities with the sanest of good sense. This edition includes four other prose tales - Micromegas, Zadig, The Ing--ecirc--;nu, and The White Bull - and a verse tale based on Chaucer's The Wife of Bath's Tale,: What Pleases the Ladies. - ;'If this is the best of all possible worlds, then what must the others be like?' Young Candide is tossed on a hilarious tide of misfortune, experiencing the full horror and injustice of this 'best of all possible worlds' - the Old and the New - before finally accepting that his old philosophy tutor Dr Pangloss has got it all wrong. There are no grounds for his daft theory of Optimism. Yet life goes on. We must cultivate our garden, for there is certainly room for improvement. Candide is the most famous of Voltaire's 'philosophical tales', in which he combined witty improbabilities with the sanest of good sense. First published in 1759, it was an instant bestseller and has come to be regarded as one of the key texts of the Enlightenment. What Candide does for chivalric romance, the other tales in this selection - Micromegas, Zadig, The Ingenu, and The White Bull - do for science fiction, the Oriental tale, the sentimental novel, and the Old Testament. This new edition also includes a verse tale based on Chaucer's The Wife of Bath's Tale, in which we discover that most elusive of secrets: What Pleases the Ladies. -",0.11423676460981369,0.06691013276576996,0.8490871787071228,0.5579365491867065,0.8898378014564514,0.25326788425445557,0.17309477925300598
9780312288273,Elizabeth Chadwick,Fiction,http://books.google.com/books/content?id=ybhV4hcPO78C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Prince John accuses Fulke FitzWarin, a young courtier, of cheating at chess, the royal household is thrown into terrible turmoil, sparking a rivalry that could prevent the FitzWarin family from reclaiming their rightful estate.",2002.0,4.21,Lords of the White Castle,"9780312288273 When Prince John accuses Fulke FitzWarin, a young courtier, of cheating at chess, the royal household is thrown into terrible turmoil, sparking a rivalry that could prevent the FitzWarin family from reclaiming their rightful estate.",0.06413356214761734,0.1040065810084343,0.9408470988273621,0.04056438058614731,0.5494771003723145,0.11169012635946274,0.07876547425985336
9780743223850,John Eisenhower,History,http://books.google.com/books/content?id=4UjYAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the perfect match of subject and author, John S. D. Eisenhower, a noted military historian, presents the definitive account of the birth of the modern Amer- ican army and its decisive role in World War I. With the help of his wife Joanne, Eisenhower captures the viewpoints of the actual participants, blending a narrative told from the perspective of top officers with the stories of average soldiers. Drawing on diaries and memoirs, he brings each engagement to life, from the initial planning to the actual battlefield experiences of soldiers whose exploits at Belleau Woods and along the Meuse-Argonne would become the stuff of legend. Along the way, he shows how General Pershing and other leaders -- including George Marshall, Douglas MacArthur, George Patton, Billy Mitchell, and Peyton March -- transformed the American Expeditionary Force from a small, underequipped force into a strong, efficient, and effective army. Fast-paced, lively, and engaging, Yanks illuminates the central role of the American army in turning the tide in the biggest war the world had ever known.",2002.0,3.69,Yanks:The Epic Story of the American Army in World War I,"9780743223850 In the perfect match of subject and author, John S. D. Eisenhower, a noted military historian, presents the definitive account of the birth of the modern Amer- ican army and its decisive role in World War I. With the help of his wife Joanne, Eisenhower captures the viewpoints of the actual participants, blending a narrative told from the perspective of top officers with the stories of average soldiers. Drawing on diaries and memoirs, he brings each engagement to life, from the initial planning to the actual battlefield experiences of soldiers whose exploits at Belleau Woods and along the Meuse-Argonne would become the stuff of legend. Along the way, he shows how General Pershing and other leaders -- including George Marshall, Douglas MacArthur, George Patton, Billy Mitchell, and Peyton March -- transformed the American Expeditionary Force from a small, underequipped force into a strong, efficient, and effective army. Fast-paced, lively, and engaging, Yanks illuminates the central role of the American army in turning the tide in the biggest war the world had ever known.",0.07028713822364807,0.11711639910936356,0.0751827135682106,0.671278715133667,0.9538440108299255,0.11169012635946274,0.07876547425985336
9780142500378,Sylvia Louise Engdahl,Juvenile Fiction,http://books.google.com/books/content?id=rntJAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When young Elana unexpectedly joins the team leaving the spaceship to study the planet Andrecia, she becomes an integral part of an adventure involving three very different civilizations, each one centered on the third planet from the star in its own solar system. A 1971 Newbery Honor book. Reprint.",2003.0,3.94,Enchantress from the Stars,"9780142500378 When young Elana unexpectedly joins the team leaving the spaceship to study the planet Andrecia, she becomes an integral part of an adventure involving three very different civilizations, each one centered on the third planet from the star in its own solar system. A 1971 Newbery Honor book. Reprint.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.5860717296600342,0.9503573775291443,0.11169012635946274,0.8266142010688782
9780679734482,Martin Amis,Fiction,http://books.google.com/books/content?id=L2DpLn2lM5cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Soaring with malicious poetry and almost unbearably accurate in its characterizations, Martin Amis turns Success into a sort of Jacobean revenge comedy. Its antagonists are two mismatched foster brothers who perform a merciless tango of class hatred, sexual rivalry, and disappointed love.",1991.0,3.66,Success,"9780679734482 Soaring with malicious poetry and almost unbearably accurate in its characterizations, Martin Amis turns Success into a sort of Jacobean revenge comedy. Its antagonists are two mismatched foster brothers who perform a merciless tango of class hatred, sexual rivalry, and disappointed love.",0.7859064936637878,0.15853746235370636,0.08515892177820206,0.04056438058614731,0.5494771003723145,0.11169012635946274,0.07876547425985336
9780887061998,Don Ihde,Philosophy,http://books.google.com/books/content?id=5AYQEphi6DsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Experimental Phenomenology has already been lauded for the ease with which its author explains and demonstrates the kinds of consciousness by which we come to know the structure of objects and the structure of consciousness itself. The format of the book follows the progression of a number of thought experiments which mark out the procedures and directions of phenomenological inquiry. Making use of examples of familiar optical illusions and multi-stable drawings, Professor Ihde illustrates by way of careful and disciplined step-by-step analyses, how some of the main methodological procedures and epistemological concepts of phenomenology assume concrete relevance. Such formidable fare as epoche, noetic and noematic analysis, apodicticity, adequacy, sedimentation, imaginative variation, field, and fringe are rendered into the currency of familiar examples from the everyday world.",1986.0,3.73,Experimental Phenomenology:An Introduction,"9780887061998 Experimental Phenomenology has already been lauded for the ease with which its author explains and demonstrates the kinds of consciousness by which we come to know the structure of objects and the structure of consciousness itself. The format of the book follows the progression of a number of thought experiments which mark out the procedures and directions of phenomenological inquiry. Making use of examples of familiar optical illusions and multi-stable drawings, Professor Ihde illustrates by way of careful and disciplined step-by-step analyses, how some of the main methodological procedures and epistemological concepts of phenomenology assume concrete relevance. Such formidable fare as epoche, noetic and noematic analysis, apodicticity, adequacy, sedimentation, imaginative variation, field, and fringe are rendered into the currency of familiar examples from the everyday world.",0.06413356214761734,0.1040065810084343,0.05136275663971901,0.08171314001083374,0.9469074606895447,0.11169012635946274,0.07876547425985336
9780316693356,James Patterson;Peter De Jonge,Fiction,http://books.google.com/books/content?id=gmkUPZQ-Q80C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"While playing a round of golf on Christmas, Travis McKinley experiences a Zen-like vision that transforms him into a professional player, pits him against his favorite champions, and eventually saves his troubled marriage",1996.0,3.66,Miracle on the 17th Green:A Novel,"9780316693356 While playing a round of golf on Christmas, Travis McKinley experiences a Zen-like vision that transforms him into a professional player, pits him against his favorite champions, and eventually saves his troubled marriage",0.005302150268107653,0.004871383309364319,0.16620227694511414,0.04832128435373306,0.037859417498111725,0.701912522315979,0.035530976951122284
9780385335546,Gretchen Moran Laskas,Fiction,http://books.google.com/books/content?id=DteKDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Serving as midwives to a small mining town in prewar Appalachia, Elizabeth and her mother share in the intimate details of the lives, loves, and losses of every family in the region, but none of their neighbors know their own secrets, dreams, and desires--including the mystery of Elizabeth's father's identity or of Elizabeth's desperate yearning for her own child. A first novel. Reprint.",2004.0,3.82,The Midwife's Tale,"9780385335546 Serving as midwives to a small mining town in prewar Appalachia, Elizabeth and her mother share in the intimate details of the lives, loves, and losses of every family in the region, but none of their neighbors know their own secrets, dreams, and desires--including the mystery of Elizabeth's father's identity or of Elizabeth's desperate yearning for her own child. A first novel. Reprint.",0.06413356214761734,0.1040065810084343,0.41070127487182617,0.6980578303337097,0.9503573775291443,0.20220531523227692,0.10072921961545944
